279877,2017-08-23,2015-10-08,2,1
272536,2017-03-15,2014-12-04,2,6
252234,2017-01-13,2014-06-30,11,11
273215,2016-11-21,2014-12-18,4,9
291609,2017-09-03,2016-09-29,5,1
272549,2015-09-12,2014-12-04,2,8
289161,2016-08-03,2016-07-06,1,5
210298,2017-07-29,2014-06-30,0,0
284732,2016-08-14,2016-02-25,17,18
277031,2016-03-01,2015-05-26,7,3
273422,2015-11-17,2014-12-20,6,3
264994,2017-07-16,2014-06-30,0,0
241017,2017-01-28,2014-06-30,4,0
241811,2015-11-27,2014-06-30,0,2
297992,2017-07-26,2017-05-06,3,1
19989,2015-11-16,2014-06-30,0,1
296687,2017-04-10,2017-03-25,1,7
277235,2016-01-12,2015-06-04,5,6
185813,2015-11-24,2014-06-30,1,1
270637,2017-08-31,2014-10-07,3,2
259514,2017-08-31,2014-06-30,5,2
287519,2016-06-24,2016-05-25,1,4
283267,2016-02-18,2015-12-30,0,13
278883,2017-02-16,2015-09-16,4,4
286894,2016-10-20,2016-05-12,7,3
291736,2017-01-20,2016-10-01,3,0
253818,2016-11-10,2014-06-30,2,1
292626,2017-01-15,2016-11-03,3,5
282631,2016-08-20,2015-12-05,2,6
287599,2017-03-14,2016-05-26,4,6
286841,2016-07-01,2016-05-12,2,2
259601,2017-04-11,2014-06-30,7,7
284940,2016-04-12,2016-03-02,1,7
171270,2015-09-09,2014-06-30,0,0
281224,2015-12-09,2015-11-06,1,5
58892,2015-09-08,2014-06-30,0,1
272000,2017-04-14,2014-11-13,1,3
282642,2016-06-27,2015-12-05,3,3
230135,2016-09-01,2014-06-30,1,1
244604,2017-03-14,2014-06-30,1,3
285054,2017-01-28,2016-03-02,1,1
275398,2017-09-09,2015-04-01,1,0
290405,2016-10-08,2016-08-19,1,6
284298,2016-03-05,2016-02-02,1,7
294937,2017-01-30,2017-01-18,1,3
293343,2016-12-26,2016-11-29,1,4
298452,2017-07-21,2017-05-18,2,3
187357,2015-09-29,2014-06-30,1,0
188127,2017-03-28,2014-06-30,6,6
291263,2016-10-30,2016-09-21,2,9
105347,2016-04-07,2014-06-30,0,0
259155,2015-10-25,2014-06-30,1,1
185363,2016-01-09,2014-06-30,1,0
202027,2016-03-29,2014-06-30,36,39
10725,2015-09-12,2014-06-30,2,0
222723,2016-04-19,2014-06-30,2,4
288393,2016-07-15,2016-06-14,1,3
285323,2016-05-03,2016-03-10,1,5
295552,2017-09-08,2017-02-08,2,1
1879450,2016-07-08,,0,0
299913,2017-08-01,2017-07-11,1,3
297085,2017-04-20,2017-04-07,0,5
292964,2016-11-28,2016-11-18,1,2
297148,2017-05-20,2017-04-11,2,6
285116,2016-04-03,2016-03-03,1,1
220237,2016-06-29,2014-06-30,4,5
279028,2015-10-23,2015-09-23,3,8
292550,2017-03-21,2016-10-28,3,0
182343,2015-12-26,2014-06-30,0,1
272646,2015-11-14,2014-12-05,2,1
285553,2017-02-27,2016-03-17,9,6
288366,2016-09-11,2016-06-14,2,4
276327,2017-06-22,2015-05-09,4,3
290706,2016-11-25,2016-08-31,4,10
253593,2016-05-24,2014-06-30,3,4
279120,2015-12-16,2015-09-23,1,2
285546,2016-05-26,2016-03-17,3,9
285207,2016-04-02,2016-03-03,1,5
297121,2017-05-20,2017-04-11,1,8
296707,2017-04-19,2017-03-25,1,4
278101,2016-10-04,2015-07-04,1,0
287791,2017-01-13,2016-05-28,14,19
217042,2016-08-29,2014-06-30,0,0
206466,2017-07-16,2014-06-30,0,0
282312,2016-04-20,2015-12-02,2,4
250783,2016-11-18,2014-06-30,2,1
280087,2016-05-13,2015-10-09,9,8
243467,2015-12-16,2014-06-30,4,4
289775,2017-05-06,2016-07-28,3,2
278771,2015-09-18,2015-09-04,1,3
271736,2016-01-21,2014-11-07,1,0
295501,2017-03-03,2017-02-08,1,9
288465,2016-08-31,2016-06-14,2,6
285721,2016-06-23,2016-03-24,5,14
274021,2016-03-24,2015-01-28,2,2
198320,2016-01-06,2014-06-30,2,0
263399,2017-03-03,2014-06-30,0,0
152040,2016-11-18,2014-06-30,0,0
290282,2016-09-20,2016-08-16,1,5
297082,2017-06-28,2017-04-07,2,3
272550,2015-11-14,2014-12-04,2,0
288568,2016-08-08,2016-06-17,2,5
295915,2017-06-29,2017-03-10,4,5
215853,2017-07-16,2014-06-30,0,0
287405,2016-06-14,2016-05-25,1,9
295019,2017-07-21,2017-01-21,7,1
277000,2016-05-11,2015-05-26,3,0
298022,2017-07-13,2017-05-06,1,0
298235,2017-09-07,2017-05-11,1,0
294557,2017-04-29,2017-01-04,3,6
295706,2017-03-03,2017-02-25,0,7
186270,2017-03-02,2014-06-30,4,7
291999,2016-12-09,2016-10-13,1,5
160968,2016-09-20,2014-06-30,2,1
289764,2016-09-10,2016-07-28,2,5
292440,2017-06-09,2016-10-27,8,3
289785,2016-10-14,2016-07-28,3,4
292379,2017-03-15,2016-10-25,2,9
67014,2015-09-12,2014-06-30,2,0
277205,2016-11-10,2015-06-04,5,6
8521,2016-11-10,2014-06-30,2,0
264183,2015-11-18,2014-06-30,4,10
296188,2017-04-22,2017-03-15,0,2
285783,2016-07-01,2016-03-24,3,8
285914,2016-12-25,2016-04-08,3,4
170692,2015-07-10,2014-06-30,1,2
291824,2016-10-21,2016-10-01,1,4
269547,2016-03-30,2014-08-29,3,5
297225,2017-04-20,2017-04-13,1,3
263468,2015-12-18,,7,6
259831,2017-04-13,2014-06-30,5,2
286129,2016-05-18,2016-04-21,1,8
271210,2016-02-12,2014-10-23,9,6
291261,2016-10-30,2016-09-21,1,6
222480,2016-09-24,2014-06-30,2,1
268646,2016-03-13,2014-07-17,2,3
289548,2016-11-20,2016-07-21,4,6
289555,2016-09-17,2016-07-21,1,9
295670,2017-04-29,2017-02-25,2,5
258665,2017-04-14,2014-06-30,2,1
184517,2016-10-22,2014-06-30,1,0
296694,2017-05-02,2017-03-25,1,0
277027,2015-09-29,2015-05-26,4,6
254573,2015-10-09,2014-06-30,0,3
285104,2016-04-29,2016-03-03,2,6
274916,2017-06-21,2015-03-12,6,5
277764,2016-05-16,2015-06-24,9,5
277015,2017-04-06,2015-05-26,5,5
283528,2016-02-05,2016-01-12,0,4
295200,2017-07-25,2017-01-26,10,4
168077,2017-07-16,2014-06-30,0,1
175088,2015-10-20,2014-06-30,1,1
291817,2016-11-22,2016-10-01,1,0
284832,2017-03-12,2016-02-26,1,1
266855,2016-08-24,2014-06-30,6,5
281429,2017-01-11,2015-11-06,4,0
226287,2017-09-08,2014-06-30,0,0
258034,2017-05-16,2014-06-30,2,2
274825,2016-12-31,2015-03-10,3,5
267601,2016-11-18,2014-06-30,2,2
265275,2015-08-21,2014-06-30,1,4
254595,2016-06-30,2014-06-30,2,3
285014,2016-07-02,2016-03-02,3,6
296659,2017-04-14,2017-03-25,1,3
220357,2016-06-29,2014-06-30,5,5
283550,2017-03-14,2016-01-12,10,7
286506,2017-09-08,2016-05-03,11,1
295493,2017-05-08,2017-02-08,3,6
286727,2016-05-25,2016-05-10,1,11
285166,2016-05-04,2016-03-03,2,4
255003,2015-12-29,2014-06-30,6,5
2308,2016-12-30,2014-06-30,0,0
267442,2016-05-24,2014-06-30,4,2
273544,2015-09-02,2015-01-02,10,13
291630,2016-10-11,2016-09-29,0,8
278105,2016-02-12,2015-07-04,2,5
295656,2017-05-30,2017-02-25,1,5
229352,2016-03-05,2014-06-30,3,3
285923,2016-06-10,2016-04-08,3,5
266625,2016-10-30,2014-06-30,4,5
186680,2016-02-27,2014-06-30,1,4
269491,2016-09-24,2014-08-29,8,8
277965,2015-07-10,2015-07-03,1,5
88979,2015-09-08,2014-06-30,1,3
300308,2017-09-07,2017-08-16,1,0
290189,2016-12-22,2016-08-06,5,13
119295,2015-10-17,,2,1
275610,2016-09-29,2015-04-10,1,1
127626,2016-05-28,2014-06-30,1,4
4427,2016-05-02,2014-06-30,0,0
222993,2017-08-03,2014-06-30,1,0
290355,2016-11-30,2016-08-16,2,6
268047,2015-09-12,,8,6
292315,2017-09-07,2016-10-20,5,1
297971,2017-05-17,2017-05-06,0,3
283291,2016-02-26,2015-12-30,1,0
261153,2017-07-29,2014-06-30,2,0
260932,2015-10-15,2014-06-30,4,3
298634,2017-09-07,2017-05-26,4,1
252627,2017-08-31,2014-06-30,17,3
285092,2016-04-10,2016-03-03,1,3
281707,2016-12-14,2015-11-18,4,5
238586,2017-07-16,2014-06-30,0,1
272318,2015-12-16,2014-11-25,5,4
287639,2016-07-01,2016-05-27,1,7
279045,2016-05-11,2015-09-23,6,5
247987,2016-12-08,2014-06-30,6,5
152037,2016-11-18,2014-06-30,0,0
163814,2016-11-18,2014-06-30,3,1
283208,2016-09-15,2015-12-26,2,2
276489,2015-08-21,2015-05-12,2,18
181631,2015-10-21,2014-06-30,4,3
290354,2016-11-20,2016-08-16,4,34
236941,2015-09-08,2014-06-30,0,1
241466,2017-06-07,2014-06-30,5,3
290978,2016-10-30,2016-09-08,2,1
267351,2015-08-07,2014-06-30,6,4
298057,2017-07-29,2017-05-09,3,2
191856,2017-01-28,2014-06-30,0,1
283555,2017-03-14,2016-01-12,6,9
293168,2017-01-15,2016-11-25,1,3
144643,2016-05-18,2014-06-30,8,5
285153,2016-04-19,2016-03-03,2,4
272640,2015-11-15,2014-12-05,1,2
300321,2017-09-23,2017-08-17,3,0
291989,2017-01-29,2016-10-13,5,4
174414,2015-09-08,2014-06-30,0,1
281447,2017-02-19,2015-11-10,2,1
184225,2015-09-12,2014-06-30,13,6
293789,2017-01-24,2016-12-08,2,3
290407,2017-02-13,2016-08-19,10,8
296602,2017-09-07,2017-03-23,6,1
290641,2017-08-31,2016-08-26,3,1
250779,2016-11-18,2014-06-30,3,6
202109,2016-05-01,2014-06-30,1,1
270848,2017-01-28,2014-10-09,5,3
271215,2016-04-17,2014-10-23,8,4
56549,2016-03-30,,3,4
277030,2017-06-03,2015-05-26,13,11
