Géographie/ Voyages,Terre sauvage ,157963,RDC / Espace presse,prêt 1er étage / Géo,oui,,mensuel,55,96,39,26,10
Histoire,Annales histoire et sciences sociales,154789,Etude,magasin,non,,trimestriel,146,0,0,0,0
Histoire,Archéologia,154605,Etude,prêt 3e / Sc. Humaines,oui,,mensuel,67,33,12,13,11
Histoire,Histoire,154652,Etude,magasin,non,,mensuel,67,0,0,0,0
Histoire,Historia,154653,Etude,magasin,non,,mensuel,30,62,27,22,11
Histoire,Historia,154653,RDC / Espace presse,prêt 3e / Sc. Humaines,oui,,mensuel,30,62,27,22,11
Histoire,Mouvement social,154677,Etude,magasin,non,,trimestriel,68,0,0,0,0
Histoire,Revue française de généalogie et d'histoire des familles ,180035,RDC / Espace presse,prêt 3e / Sc. Humaines,oui,,bimestriel,42,39,10,20,10
Histoire,Revue historique,154720,Etude,magasin,non,,trimestriel,107,0,0,0,0
Histoire,Secrets d'histoire,290680,prêt 3e / Sc. Humaines,,oui,nouveau ,trimestriel,15,24,11,5,7
Informatique,01.net,259389,RDC / Espace presse,prêt 3e étage / Informatique,oui,ancien micro hebdo,bimensuel,59,126,40,37,22
Informatique,Canard PC Hardware,275980,prêt 3e étage / Informatique,,oui,nouveau ,trimestriel,22,23,16,6,5
Informatique,Compétence Mac,261567,RDC / Espace presse,prêt 3e étage / Informatique,oui,,bimestriel,48,67,25,17,6
Informatique,Freelog ,212113,RDC / Espace presse,prêt 3e étage / Informatique,oui,,bimestriel,33,34,15,10,6
Informatique,Hackable magazine,293581,RDC / Espace presse,prêt 3e étage / Informatique,oui,nouveau ,bimestriel,39,7,6,3,4
Informatique,Linux magazine,275283,RDC / Espace presse,prêt 3e étage / Informatique,oui,,bimestriel,182,65,21,18,12
Informatique,Linux magazine. Hors-série,275284,prêt 3e étage / Informatique,,oui,abt avec linux magazine,bimestriel,0,113,51,22,8
Informatique,Linux pratique essentiel,231925,prêt 3e étage / Informatique,,oui,abt avec linux magazine,bimestriel,0,,,,
Informatique,Web design,266202,RDC / Espace presse,prêt 3e étage / Informatique,oui,nouveau,mensuel,35,78,18,19,7
Informatique,Windows & internet,259379,RDC / Espace presse,prêt 3e étage / Informatique,oui,,mensuel,50,73,39,18,11
jardinage/maison/brico,Ami des jardins et de la maison ,157964,RDC / Espace presse,prêt 1er étage / Maison,oui,,mensuel,"39,5",173,63,28,12
jardinage/maison/brico,Art et décoration,154792,RDC / Espace presse,prêt 1er étage / Maison,oui,,mensuel,34,139,61,22,9
jardinage/maison/brico,Déco idées,295218,RDC / Espace presse,prêt 1er étage / Maison,oui,nouveau ,bimestriel,55,5,5,1,1
jardinage/maison/brico,Maisons à vivre,295217,1er étage / Maison,,oui,nouveau ,bimestriel,25,22,22,5,5
jardinage/maison/brico,Maisons de charme,268791,,,oui,abt supprimé,,0,48,33,7,5
jardinage/maison/brico,Marie Claire maison,154831,RDC / Espace presse,prêt 1er étage / Maison,oui,,bimestriel,21,105,49,18,11
jardinage/maison/brico,Mon jardin & ma maison,154751,RDC / Espace presse,prêt 1er étage / Maison,oui,,mensuel,40,258,77,47,21
jardinage/maison/brico,Quatre saisons du jardinage ,157952,prêt 1er étage / Maison,,oui,,bimestriel,34,69,36,12,6
jardinage/maison/brico,"Système D : bricolage, maison, jardin",157962,RDC / Espace presse,prêt 1er étage / Maison,oui,,mensuel,49,125,34,24,12
jardinage/maison/brico,Système D : bricothèmes,230016,prêt 1er étage / Maison,,oui,,trimestriel,32,43,21,8,4
jardinage/maison/brico,Viva déco,288268,prêt 1er étage / Maison,,oui,nouveau,bimestriel,17,34,29,7,6
Jeunesse,Arkéo junior,180249,,,oui,Abt Supprimé,,0,33,18,18,7
Jeunesse,Astrapi ,154607,RDC / Espace presse,Prêt Jeunesse,oui,,bimensuel,100,635,145,134,44
Jeunesse,Baïka,293579,Prêt Jeunesse,,oui,nouveau ,trimestriel,38,3,2,3,7
Jeunesse,Belles histoires,161337,Prêt Jeunesse,,oui,,mensuel,72,293,91,55,15
Jeunesse,Biscoto,293674,Prêt Jeunesse,,oui,nouveau ,mensuel,40,1,1,1,8
Jeunesse,Brico junior,157961,Prêt Jeunesse,,oui,,trimestriel,22,0,0,0,0
Jeunesse,Cosinus ,169110,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,55,27,14,21,11
Jeunesse,Cram cram !,260864,RDC / Espace presse,Prêt Jeunesse,oui,,bimestriel,35,19,12,13,6
Jeunesse,Georges,291538,,,,Abt Supprimé,,0,6,4,3,4
Jeunesse,Go english kids,268830,Prêt Jeunesse,,oui,,bimestriel,28,89,32,18,6
Jeunesse,Histoire junior,260863,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,55,35,25,19,11
Jeunesse,Histoires pour les petits ,180272,Prêt Jeunesse,,oui,,mensuel,59,164,53,49,11
Jeunesse,Histoires vraies devenu Je lis des….,261766,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,69,67,31,30,16
Jeunesse,Hulotte,155011,Prêt Jeunesse,,oui,,semestriel,25,10,4,6,2
Jeunesse,I love english for kids,158062,Prêt Jeunesse,,oui,,mensuel,70,190,78,45,11
Jeunesse,Ideal brico junior,157961,Prêt Jeunesse,,oui,,trimestriel,22,11,8,9,6
Jeunesse,Images doc. ,157470,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,70,125,58,39,12
Jeunesse,J'aime lire,154779,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,60,390,145,71,25
Jeunesse,J'aime lire max,260405,RDC / Espace presse,Prêt Jeunesse,oui,ancien D lire,mensuel,70,106,43,33,12
Jeunesse,J'apprends l'anglais,267152,Prêt Jeunesse,,oui,,bimestriel,23,47,25,18,5
Jeunesse,Journal de Mickey,156420,RDC / Espace presse,Prêt Jeunesse,oui,,hebdomadaire,104,819,103,129,49
Jeunesse,Journal des enfants,300407,Prêt Jeunesse,,oui,nouveau,hebdomadaire,62,,,,
Jeunesse,Julie : vive les filles !,203419,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,59,208,55,41,12
Jeunesse,Manon,265055,Prêt Jeunesse,Prêt Jeunesse,oui,,mensuel,82,169,53,34,12
Jeunesse,Mes premiers j'aime lire,275194,Prêt Jeunesse,,oui,,mensuel,72,116,45,22,13
Jeunesse,Mobiclic,180589,,,,MORT,,0,75,29,36,0
Jeunesse,Moi je lis,203416,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,59,83,31,31,12
Jeunesse,Mon cheval,288272,Prêt Jeunesse,,oui,nouveau ,bimestriel,10,10,9,2,1
Jeunesse,National geographic kids,,RDC / Espace presse,Prêt Jeunesse,oui,nouveau pour 2017 ou 2018,mensuel,57,0,0,0,0
Jeunesse,Okapi ,154781,RDC / Espace presse,Prêt Jeunesse,oui,,bimensuel,100,238,65,69,21
Jeunesse,Papillote,266162,Prêt Jeunesse,,oui,,trimestriel,17,52,31,12,2
Jeunesse,Petit Léonard ,156348,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,55,35,15,25,11
