Stat surprises
192263;2016-04-17
279840;2016-04-19
222723;2016-04-19
285153;2016-04-19
282312;2016-04-20
281487;2016-04-20
283690;2016-04-20
284672;2016-04-20
220922;2016-04-22
263419;2016-04-25
265376;2016-04-25
270923;2016-04-26
1923487;2016-04-27
265845;2016-04-28
240719;2016-04-28
285107;2016-04-28
285104;2016-04-29
181581;2016-04-29
274221;2016-04-29
269677;2016-04-29
276615;2016-05-01
202109;2016-05-01
4427;2016-05-02
283089;2016-05-03
286048;2016-05-03
285323;2016-05-03
281393;2016-05-03
279596;2016-05-03
285538;2016-05-04
285350;2016-05-04
285166;2016-05-04
285730;2016-05-04
285191;2016-05-07
272255;2016-05-08
285163;2016-05-09
278314;2016-05-10
279045;2016-05-11
284823;2016-05-11
241843;2016-05-11
277000;2016-05-11
278626;2016-05-11
201738;2016-05-13
215643;2016-05-13
280087;2016-05-13
183650;2016-05-13
271550;2016-05-14
285792;2016-05-14
277764;2016-05-16
258501;2016-05-17
285217;2016-05-17
285223;2016-05-17
199773;2016-05-17
209036;2016-05-17
285210;2016-05-18
282663;2016-05-18
123640;2016-05-18
124889;2016-05-18
282931;2016-05-18
191487;2016-05-18
277120;2016-05-18
286153;2016-05-18
286129;2016-05-18
144643;2016-05-18
136768;2016-05-18
258722;2016-05-18
92942;2016-05-18
92941;2016-05-18
283391;2016-05-20
283213;2016-05-20
201834;2016-05-20
268925;2016-05-20
264865;2016-05-20
213697;2016-05-20
269627;2016-05-20
265447;2016-05-20
239950;2016-05-20
284861;2016-05-21
277033;2016-05-24
283538;2016-05-24
283229;2016-05-24
283533;2016-05-24
215788;2016-05-24
232671;2016-05-24
253593;2016-05-24
267442;2016-05-24
277724;2016-05-24
285228;2016-05-25
286727;2016-05-25
285544;2016-05-26
285546;2016-05-26
287208;2016-05-26
284681;2016-05-26
285494;2016-05-26
195844;2016-05-27
283517;2016-05-27
279832;2016-05-27
135287;2016-05-28
127626;2016-05-28
148021;2016-05-28
92581;2016-05-29
273538;2016-05-31
259624;2016-05-31
231416;2016-05-31
6568;2016-05-31
285142;2016-05-31
232628;2016-05-31
285154;2016-05-31
232629;2016-05-31
280042;2016-05-31
280014;2016-05-31
260749;2016-05-31
238507;2016-05-31
206405;2016-05-31
276295;2016-06-01
275547;2016-06-01
134826;2016-06-01
120399;2016-06-01
109982;2016-06-04
287623;2016-06-05
282680;2016-06-05
280439;2016-06-06
282628;2016-06-06
271256;2016-06-06
267492;2016-06-06
285224;2016-06-06
274086;2016-06-06
268587;2016-06-06
286154;2016-06-06
285737;2016-06-06
286787;2016-06-06
284728;2016-06-07
