282631,2016-08-20,2015-12-05,2,6
287599,2017-03-14,2016-05-26,4,6
250078,2016-04-11,2014-06-30,0,0
284940,2016-04-12,2016-03-02,1,7
280528,2016-05-05,2015-10-20,1,1
272000,2017-04-14,2014-11-13,1,3
243613,2016-09-17,2014-06-30,0,1
244604,2017-03-14,2014-06-30,1,3
285054,2017-01-28,2016-03-02,1,1
212091,2017-08-26,2014-06-30,0,0
266836,2015-12-16,2014-06-30,3,3
290405,2016-10-08,2016-08-19,1,6
254204,2016-04-11,2014-06-30,0,0
298452,2017-07-21,2017-05-18,2,2
185363,2016-01-09,2014-06-30,1,0
10725,2015-09-12,2014-06-30,2,0
279121,2016-01-05,2015-09-23,7,6
294720,2017-01-12,2017-01-10,0,5
285323,2016-05-03,2016-03-10,1,5
283709,2017-05-16,2016-01-14,6,6
1879450,2016-07-08,,0,0
160424,2017-02-01,2014-06-30,3,6
299913,2017-08-01,2017-07-11,1,2
297085,2017-04-20,2017-04-07,0,5
292964,2016-11-28,2016-11-18,1,2
220237,2016-06-29,2014-06-30,4,5
279028,2015-10-23,2015-09-23,3,8
265281,2015-07-09,2014-06-30,0,0
281290,2015-11-21,2015-11-06,1,3
272646,2015-11-14,2014-12-05,2,1
288366,2016-09-11,2016-06-14,2,4
295934,2017-06-07,2017-03-10,4,5
231022,2017-03-17,2014-06-30,0,0
276327,2017-06-22,2015-05-09,4,2
290706,2016-11-25,2016-08-31,4,10
274965,2015-06-04,2015-03-12,0,4
285207,2016-04-02,2016-03-03,1,5
297121,2017-05-20,2017-04-11,1,7
296707,2017-04-19,2017-03-25,1,4
294981,2017-04-08,2017-01-21,2,5
282464,2016-01-05,2015-12-03,1,2
236113,2016-01-05,2014-06-30,2,3
278759,2016-08-03,2015-09-04,1,0
137286,2015-12-16,2014-06-30,1,1
261141,2017-01-17,2014-06-30,1,2
43821,2016-04-23,2014-06-30,2,3
289775,2017-05-06,2016-07-28,3,1
278771,2015-09-18,2015-09-04,1,3
271736,2016-01-21,2014-11-07,1,0
